external_risk_estimate,months_since_oldest_trade_open,months_since_most_recent_trade_open,average_months_in_file,num_satisfactory_trades,num_trades_60_ever_2_derog_pub_rec,num_trades_90_ever_2_derog_pub_rec,percent_trades_never_delq,months_since_most_recent_delq,num_trades_open_in_last_12m,months_since_most_recent_inqexcl7days,num_inq_last_6m,num_inq_last_6m_excl7days,net_fraction_revolving_burden,net_fraction_install_burden,num_bank_2_natl_trades_w_high_utilization,debt_to_income,emp_length,loan_amount,total_credit_limit,current_installment_accounts,paid_total,num_mort_accounts,account_never_delinq_percent,balance,num_historical_failed_to_pay,num_total_cc_accounts,num_cc_carrying_balance,age,monthly_income,number_of_dependents,number_real_estate_loans_or_lines,revolving_utilization_of_unsecured_lines,is_bad
73,43,1,31,9,1,1,91,67,4,-7,1,1,25,-8,0,15.91,15.91,24000,116740,2,2550.02,1,100.0,23069.91,0,10,1,64,2916.0,1.0,0,0.507678023,0
84,445,1,78,27,0,0,100,-7,3,15,0,0,7,-8,0,36.49,36.49,30000,434447,6,3892.94,3,100.0,27089.0,0,8,6,61,0.0,0.0,0,0.000725795,0
85,89,13,55,13,0,0,100,-7,0,2,1,1,13,80,0,22.33,0.0,5000,40080,1,487.35,0,93.3,4642.64,0,22,15,58,0.0,0.0,1,0.030976279,0
74,222,3,102,24,1,1,96,50,2,0,2,2,3,-8,0,25.6,0.0,3000,27600,1,476.93,0,92.9,2634.57,0,17,4,90,0.0,0.0,0,0.004824609,0
68,237,24,117,21,0,0,90,5,0,1,1,1,13,100,0,30.66,30.66,27600,497272,3,3093.8,1,95.0,25902.83,0,7,5,39,7500.0,0.0,2,0.9999999,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,26.4,26.4,35000,178249,4,2393.96,12,100.0,33753.88,0,16,5,53,3656.0,0.0,2,0.129881065,0
80,161,17,82,9,0,0,100,-7,0,6,0,0,-8,-8,-8,17.53,17.53,8000,228305,1,748.11,1,85.7,7403.61,0,9,6,29,0.0,0.0,0,0.9999999,0
80,483,35,110,28,0,0,90,25,0,0,6,6,0,-8,0,9.71,9.71,16800,35300,0,1257.78,0,100.0,16274.69,0,13,2,33,2000.0,0.0,0,0.003411363,0
66,173,8,58,17,2,1,85,2,4,0,0,0,7,68,0,24.14,24.14,20000,426921,4,1505.52,2,100.0,19367.99,0,7,5,58,0.0,0.0,1,0.0,0
75,301,11,117,14,0,0,93,7,1,-8,0,0,15,-8,0,17.35,17.35,19200,293380,2,1973.22,1,92.9,18405.75,1,7,3,62,1916.0,1.0,0,0.9999999,0
82,336,33,142,15,0,0,100,-7,0,0,1,1,29,-8,1,22.08,22.08,10000,58024,2,1211.6,0,100.0,8976.56,0,11,2,67,0.0,0.0,0,0.006677003,0
86,204,13,65,38,0,0,100,-7,0,12,0,0,0,-8,0,14.11,14.11,8000,246800,0,1399.58,2,100.0,7103.69,1,11,6,64,0.0,0.0,0,0.074489531,0
81,189,11,96,21,1,1,96,77,1,21,0,0,0,-8,0,18.57,18.57,6500,39863,1,674.12,0,100.0,6068.78,0,2,2,58,2745.0,1.0,1,0.197317006,0
82,142,19,91,27,0,0,100,-7,0,8,0,0,9,44,1,14.05,14.05,27000,59846,2,2524.83,0,100.0,24987.24,0,10,5,71,5000.0,1.0,0,0.031917087,0
83,43,5,72,29,0,0,100,-7,4,0,2,2,5,-8,0,34.39,34.39,10800,26926,2,1806.52,0,100.0,9704.72,0,8,4,59,7083.0,0.0,0,0.262719478,0
85,375,15,106,28,0,0,100,-7,0,16,0,0,9,-8,0,1.5,1.5,40000,19900,0,4949.67,0,100.0,35977.23,0,5,2,26,5000.0,0.0,1,0.9999999,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.23,13.23,32000,73686,1,3783.84,3,92.5,30150.25,0,20,10,24,0.0,0.0,0,0.0,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18.81,18.81,40000,286929,2,7616.78,5,100.0,34204.56,0,15,9,56,8860.0,0.0,3,0.888971264,0
77,175,8,54,13,1,1,100,-7,1,0,1,1,6,-8,0,15.01,15.01,20250,76695,2,3542.63,0,100.0,17981.27,0,9,5,68,0.0,0.0,2,0.072441588,0
83,205,3,105,7,0,0,100,-7,3,-8,0,0,-8,69,-8,35.76,35.76,6000,181450,3,720.99,2,100.0,5379.53,0,7,6,32,5619.0,0.0,0,0.042408367,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,34.38,34.38,3500,47823,1,354.09,4,95.0,3259.39,0,9,4,62,0.0,0.0,2,0.642937645,0
86,222,5,86,26,0,0,96,-7,2,-7,0,0,24,-8,0,13.63,13.63,4200,66901,3,4213.9859999996,0,100.0,0.0,0,3,3,52,0.0,0.0,1,0.23531912,0
65,202,20,82,29,0,0,97,1,0,9,0,0,33,9,0,20.41,20.41,12000,122235,3,1984.61,2,96.2,10578.78,0,11,8,34,3500.0,0.0,2,0.759717314,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13.51,13.51,40000,403408,2,3581.44,2,100.0,38042.58,0,7,4,40,2000.0,1.0,0,0.949073457,0
82,426,3,115,33,0,0,100,-7,2,-7,1,1,13,56,0,8.0,8.0,7300,35300,6,443.44,0,100.0,6931.73,0,6,1,49,6645.0,2.0,1,0.065221486,0
68,269,12,115,18,0,0,89,54,0,0,0,0,68,84,4,10.0,10.0,10300,40332,1,1392.18,0,100.0,9350.65,0,15,3,61,5779.0,0.0,1,0.192085096,0
88,393,6,107,28,0,0,100,-7,2,-7,0,0,0,-8,0,9.81,9.81,14000,286600,1,2094.27,2,100.0,12204.46,0,12,7,57,0.0,0.0,1,0.384331876,0
76,179,4,94,19,0,0,95,61,1,11,0,0,93,80,-8,22.33,0.0,5000,40080,1,487.35,0,93.3,4642.64,0,22,15,53,0.0,0.0,0,0.001157773,0
77,127,6,54,27,0,0,100,-7,1,0,0,0,33,34,1,13.99,13.99,6400,130202,2,882.73,1,79.3,5822.23,0,11,6,63,0.0,0.0,2,0.052149798,0
81,391,11,102,22,0,0,100,-7,1,11,0,0,20,-8,1,13.22,13.22,40000,795502,1,4949.67,6,100.0,35977.23,0,16,10,42,10638.0,2.0,0,0.903409659,0
86,360,9,125,20,0,0,100,-7,1,-8,0,0,11,22,0,37.8,37.8,11500,78184,8,717.37,0,100.0,11044.16,0,8,6,40,0.0,0.0,5,0.09279536,0
84,138,3,69,13,0,0,100,-7,2,-8,0,0,26,-8,0,22.83,22.83,12000,317853,2,1122.15,2,100.0,11105.43,0,9,7,53,0.0,0.0,1,0.689403801,0
84,273,16,92,23,0,0,100,-7,0,0,1,1,19,-8,0,28.33,28.33,35000,90551,1,3031.6,2,97.0,34107.48,0,19,9,67,13491.0,2.0,2,0.010203515,0
72,262,6,99,30,1,1,94,15,2,5,0,0,31,43,1,21.39,21.39,18000,191877,2,2030.35,3,64.0,16893.11,0,14,2,27,1300.0,0.0,0,0.9999999,0
74,265,6,79,28,0,0,100,-7,2,8,0,0,96,92,2,2.88,2.88,10000,38500,0,10050.4015405346,1,100.0,0.0,0,7,2,48,15713.0,2.0,2,0.162346964,0
59,219,4,84,30,1,0,91,26,3,2,4,4,41,89,3,27.3,0.0,7325,47200,2,828.65,0,100.0,6879.58,0,12,10,46,5900.0,0.0,0,0.277925732,0
69,134,1,51,28,1,1,97,23,7,1,2,2,28,53,3,25.85,25.85,28000,620906,5,2334.28,6,95.0,26514.69,0,16,2,47,5589.0,2.0,3,1.0,0
64,209,15,62,43,0,0,100,-7,0,3,2,2,91,47,2,25.26,25.26,15000,203100,0,1846.97,1,86.7,13491.43,0,8,1,37,0.0,0.0,2,0.588223636,0
86,158,3,71,29,0,0,100,-7,6,3,1,1,3,93,0,6.04,6.04,6000,8400,0,4647.04,0,100.0,1483.12,0,9,3,57,6848.0,1.0,1,0.0,0
86,149,3,68,31,0,0,100,-7,2,3,1,1,1,77,0,19.95,19.95,10000,180433,4,10068.3451813126,3,100.0,0.0,0,33,4,53,10700.0,0.0,0,0.360467107,0
89,136,17,77,7,0,0,100,-7,0,-7,0,0,6,-8,0,20.29,20.29,15500,81698,2,748.21,3,93.8,15170.63,0,16,2,45,4010.0,1.0,0,1.0,0
85,177,4,63,11,0,0,100,-7,2,0,0,0,0,89,0,107.94,107.94,35000,101995,1,6091.95,0,100.0,31078.69,1,13,10,63,13000.0,0.0,1,0.042088265,0
79,-8,1,100,15,0,0,100,-7,1,0,3,3,43,28,2,25.53,25.53,12000,84427,1,1107.41,0,100.0,11097.5,0,23,6,38,6583.0,2.0,1,0.116811169,0
77,290,7,122,19,0,0,100,-7,1,1,1,1,29,83,0,35.13,35.13,20000,391296,3,2429.92,3,100.0,17953.16,0,40,18,52,5640.0,2.0,1,0.075444137,0
75,156,33,93,14,0,0,93,11,0,12,0,0,16,-8,0,29.36,29.36,25000,129558,8,1171.71,0,100.0,24447.24,0,6,4,58,9000.0,3.0,0,0.025999536,0
80,185,2,64,41,0,0,100,-7,5,0,4,4,3,93,0,7.02,7.02,16000,177310,1,1793.53,1,100.0,15016.11,0,10,2,35,3000.0,0.0,0,0.0,0
69,175,6,56,17,2,1,90,11,3,1,1,1,16,92,0,19.38,19.38,3200,43876,5,696.63,0,100.0,2557.44,0,3,3,62,4900.0,0.0,1,0.125015459,0
65,168,2,49,13,2,2,100,-7,3,0,4,4,1,80,0,6.84,6.84,10000,193672,1,691.33,1,94.1,9648.51,0,9,4,48,3666.0,0.0,0,0.0,0
76,163,5,80,44,0,0,100,-7,2,-7,1,1,14,57,2,6.4,6.4,8000,7100,0,774.44,0,100.0,7424.16,0,6,3,66,0.0,0.0,0,0.9999999,0
60,132,15,73,18,2,1,81,7,0,0,0,0,55,68,3,20.95,20.95,12000,378002,3,1840.52,5,100.0,10474.0,0,10,3,49,5045.0,2.0,1,0.124647539,0
77,152,2,67,12,3,3,92,73,3,0,1,1,7,67,0,2.83,2.83,40000,331197,3,2379.16,4,100.0,38328.35,0,17,0,59,6200.0,0.0,2,0.077809635,0
87,266,15,137,24,0,0,100,-7,0,21,0,0,4,-8,0,27.76,27.76,14000,99149,1,826.99,0,100.0,13414.93,0,15,11,54,3255.0,0.0,1,0.081301501,0
87,263,3,73,21,0,0,100,-7,3,9,0,0,13,62,0,33.55,33.55,7500,16400,0,848.45,0,77.8,7043.93,0,18,7,84,1000.0,0.0,0,0.9999999,0
69,138,22,71,8,2,1,80,38,0,0,3,3,-8,39,-8,38.52,38.52,20000,459193,5,1517.84,1,100.0,19374.64,0,18,11,23,820.0,0.0,0,0.270486342,0
71,131,3,61,35,0,0,100,-7,5,-7,5,5,43,94,1,14.59,14.59,1000,110364,3,192.89,3,100.0,849.79,1,27,6,24,0.0,0.0,0,0.96007984,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,11.52,11.52,12000,165569,2,12338.069144508,3,90.9,0.0,0,6,5,30,2000.0,0.0,0,0.9999999,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7.96,7.96,15000,33000,0,1720.53,0,52.9,14102.22,1,6,4,77,5000.0,0.0,1,0.029594779,0
80,226,10,77,31,0,0,100,-7,2,9,1,1,19,12,0,18.93,18.93,40000,829970,2,5182.91,5,75.9,36171.45,0,16,7,79,0.0,0.0,1,0.25778982,0
87,133,7,67,11,0,0,100,-7,1,8,0,0,0,82,0,13.67,13.67,40000,390580,1,22286.92,3,100.0,19229.06,0,11,5,50,8416.0,2.0,1,0.090863638,0
84,83,4,61,22,0,0,100,-7,5,4,1,1,4,91,0,16.83,16.83,15000,21400,1,2589.21,0,100.0,13296.68,0,8,5,81,10000.0,0.0,3,1.0,0
65,321,3,74,27,2,1,68,21,5,0,4,4,11,91,0,7.7,7.7,13000,116456,1,2012.14,1,100.0,11360.72,0,5,1,32,7300.0,3.0,0,0.080303574,0
93,366,19,193,7,0,0,100,-7,0,0,0,0,1,-8,0,36.29,36.29,34000,574851,4,2451.28,3,82.4,32866.83,1,8,3,76,0.0,0.0,0,0.032910797,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3.28,0.0,10000,180085,0,1516.19,5,82.1,8717.45,0,19,4,39,150.0,0.0,2,0.544622942,0
75,198,6,97,21,0,0,100,-7,2,0,2,2,36,-8,1,9.76,9.76,24000,102204,9,1699.29,0,100.0,22968.77,0,4,3,56,1299.0,1.0,1,0.89040932,0
87,348,11,127,26,0,0,100,-7,1,0,3,3,14,48,1,9.32,9.32,7800,24400,0,994.35,3,100.0,7037.81,1,12,4,76,4000.0,0.0,1,0.21284005,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15.1,15.1,12000,90512,2,4999.97,0,100.0,7180.69,0,21,9,39,26500.0,0.0,3,0.035415191,0
84,238,4,121,15,0,0,100,-7,1,0,2,2,26,-8,0,23.2,23.2,25000,344633,6,2763.3,2,97.6,23438.11,0,25,11,45,0.0,0.0,1,0.007054549,0
81,212,6,84,22,0,0,95,16,1,0,0,0,5,-8,0,8.57,8.57,20400,224818,1,2141.19,2,100.0,19058.33,0,6,2,62,2980.0,0.0,0,1.0,0
85,-8,8,104,24,0,0,96,-8,2,13,0,0,1,71,0,20.93,20.93,35000,256444,2,4667.06,1,100.0,31729.59,0,35,4,45,4075.0,3.0,2,0.654667128,0
84,138,2,67,21,0,0,100,-7,3,0,2,2,15,78,0,3.77,3.77,15000,39900,2,2027.44,0,85.0,13618.79,0,9,1,42,4876.0,1.0,0,1.0,0
86,161,14,85,19,0,0,100,-7,0,-8,0,0,11,-8,0,5.84,5.84,5000,477400,0,759.81,1,100.0,4358.7,0,30,11,47,0.0,0.0,0,0.980099502,0
92,233,11,72,6,0,0,100,-7,1,-8,0,0,0,-8,0,23.2,23.2,12000,90941,2,761.97,0,100.0,11588.87,0,23,5,51,7000.0,2.0,1,0.561794014,0
77,272,9,121,20,0,0,100,-7,1,0,0,0,42,88,1,13.34,13.34,9000,382481,2,9156.6595246282,6,100.0,0.0,0,11,1,80,2498.0,0.0,0,0.000191485,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,12.15,12.15,12600,563746,3,12879.5330526784,7,100.0,0.0,0,28,10,72,3651.0,0.0,1,0.012328297,0
75,268,8,73,14,0,0,87,47,1,-7,1,1,15,20,1,12.21,12.21,17600,205756,3,1780.57,1,100.0,16390.08,0,10,9,55,2000.0,0.0,1,0.236220472,0
72,230,21,113,17,0,0,100,-7,0,10,0,0,75,-8,2,25.2,0.0,5000,214942,4,817.41,6,100.0,4420.65,0,21,10,53,1.0,1.0,0,0.448490451,0
85,407,31,81,7,0,0,100,-7,0,1,1,1,28,-8,0,27.43,27.43,40000,90205,2,2765.3,0,96.8,38594.07,0,23,5,55,0.0,0.0,1,0.122562402,0
84,145,3,54,15,0,0,100,-7,1,6,0,0,13,60,0,13.66,13.66,28000,69435,5,1348.84,1,95.2,27347.74,1,6,1,45,5500.0,1.0,0,0.434571262,0
63,211,13,76,15,2,2,74,9,0,0,7,7,1,-8,0,20.52,20.52,25000,56348,0,2311.44,0,100.0,23821.8,1,10,7,50,14544.0,1.0,4,0.253033551,0
86,248,21,150,22,0,0,100,-7,0,-7,0,0,4,-8,0,12.3,12.3,3000,25822,1,288.47,0,100.0,2782.56,0,6,2,75,7300.0,1.0,2,0.652317384,0
85,371,1,141,24,0,0,100,-7,2,-8,0,0,14,56,1,17.35,17.35,19200,293380,2,1973.22,1,92.9,18405.75,1,7,3,51,2825.0,0.0,1,0.131360866,0
85,168,9,72,41,0,0,100,-7,1,-7,2,2,3,56,0,22.4,22.4,14000,231645,2,1424.0,2,100.0,13420.87,0,19,16,68,10400.0,0.0,2,0.0,0
83,401,18,109,14,0,0,100,-7,0,0,0,0,16,78,1,2.74,2.74,15000,30800,0,1004.42,0,100.0,14452.23,0,10,1,73,2916.0,0.0,1,0.097954252,0
88,194,36,95,12,0,0,100,-7,0,-7,0,0,3,-8,0,33.63,33.63,14500,28800,1,1486.71,0,100.0,13906.42,0,9,7,48,0.0,3.0,1,0.447863691,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,11.83,11.83,12200,526761,1,915.15,1,96.0,11709.9,0,12,11,36,7350.0,2.0,1,0.0,0
60,261,2,121,10,1,0,46,41,1,2,1,1,4,101,0,57.83,57.83,18000,466287,3,1794.56,3,100.0,17235.88,2,9,5,27,1733.0,0.0,0,0.9999999,0
77,141,14,79,13,0,0,77,11,0,-8,0,0,4,-8,0,21.82,21.82,22000,251800,2,2845.29,3,80.0,19850.62,0,20,4,41,4650.0,0.0,1,0.010462456,0
81,213,8,119,30,3,3,94,35,1,0,1,0,4,21,0,59.44,59.44,7000,299231,2,1090.1,2,100.0,6124.61,0,4,2,52,0.0,2.0,1,0.242324146,0
91,536,48,142,21,0,0,100,-7,0,-7,0,0,6,-8,0,13.41,13.41,11000,37796,1,2027.14,0,100.0,9252.0,0,8,6,61,8400.0,1.0,1,0.135233096,0
87,57,18,215,12,0,0,100,-7,0,-8,0,0,0,73,0,42.74,42.74,15000,22218,2,1486.78,0,88.9,13954.16,0,5,3,37,5677.0,0.0,1,0.19381766,0
84,217,19,94,25,0,0,100,-7,0,20,0,0,13,-8,0,5.84,5.84,6500,9000,0,1044.06,2,90.0,5708.29,0,4,3,40,4801.0,2.0,6,0.447454883,0
86,149,3,69,14,0,0,100,-7,2,-8,0,0,15,91,0,35.64,35.64,21600,312819,2,2185.54,1,100.0,20115.32,0,43,15,38,3000.0,2.0,0,0.102722085,0
72,238,8,110,14,1,0,93,3,1,4,2,2,8,-8,0,7.75,7.75,10000,68800,0,833.68,0,100.0,9469.53,0,11,4,45,9636.0,3.0,1,0.045316837,0
88,161,38,66,11,0,0,100,-7,0,-7,0,0,7,-8,0,9.53,9.53,30000,143666,1,2926.27,1,100.0,28586.16,0,3,1,62,0.0,0.0,0,0.00576061,0
83,156,5,41,22,0,0,100,-7,3,0,1,1,4,71,0,45.82,45.82,40000,96917,6,5398.76,0,100.0,35635.31,0,5,1,61,5000.0,0.0,1,0.070352569,0
83,198,3,53,38,0,0,100,-7,6,-7,4,2,4,-8,0,16.01,16.01,16000,40000,1,1563.3,0,94.4,15303.07,1,13,10,51,0.0,0.0,0,0.9999999,0
72,519,20,164,23,0,0,100,-7,0,1,1,1,50,58,3,21.4,21.4,35000,346476,5,4704.19,7,80.8,31774.18,0,12,3,36,3450.0,2.0,0,0.04209579,0
60,181,8,67,15,3,3,80,2,1,0,2,2,35,82,0,17.07,17.07,7500,65675,15,1213.11,0,100.0,6592.55,0,7,7,34,5900.0,1.0,1,0.146748165,0
83,306,2,92,30,0,0,100,-7,3,-8,0,0,18,-8,1,27.78,27.78,25000,90604,2,4019.52,0,100.0,24054.97,0,11,9,51,4700.0,1.0,0,0.0,0
63,152,2,58,30,0,0,91,71,5,0,4,4,67,57,2,11.1,11.1,10000,19692,1,1283.88,0,84.6,9030.24,0,6,3,48,5700.0,1.0,1,0.110712803,0
81,232,23,163,13,1,1,93,45,0,23,0,0,0,-8,0,5.5,0.0,3600,7800,1,562.26,1,75.0,3149.76,0,9,3,59,9655.0,1.0,1,0.219274448,0
52,195,4,86,12,5,3,61,2,1,0,2,2,25,82,0,22.08,0.0,2500,16000,1,323.97,1,89.5,2260.68,0,14,6,60,0.0,0.0,1,0.023316667,0
61,46,1,18,20,0,0,100,-7,5,2,2,2,51,60,2,16.97,16.97,13000,98567,1,569.45,1,100.0,12679.88,0,23,5,44,9000.0,3.0,2,0.0,0
82,157,6,80,24,0,0,96,26,2,4,1,1,10,56,0,1.97,1.97,4000,15900,0,754.26,0,100.0,3342.21,0,3,1,30,4166.0,0.0,0,0.135222114,0
73,94,11,80,34,0,0,94,2,1,4,2,2,0,72,0,10.04,10.04,14000,339425,1,1336.7,1,100.0,12978.03,1,5,5,34,4083.0,0.0,0,0.9999999,0
64,84,12,42,13,0,0,100,-7,0,11,0,0,90,87,2,34.09,34.09,10000,128044,4,1668.59,0,100.0,8825.79,0,5,2,30,5000.0,0.0,0,0.00579884,0
68,258,3,117,36,1,1,90,10,4,-7,0,0,12,48,1,25.74,25.74,12000,232987,3,1162.37,1,78.6,11142.36,0,8,3,66,0.0,0.0,0,0.054087687,0
83,150,9,64,27,0,0,100,-7,1,0,2,2,13,2,0,19.47,19.47,25000,429984,4,3402.12,1,90.0,22711.77,0,10,4,69,35000.0,0.0,0,0.031852712,0
71,-8,5,79,14,0,0,87,7,1,15,0,0,58,71,1,23.65,23.65,16000,36783,2,1479.32,0,100.0,15245.95,0,19,8,35,8570.0,2.0,1,0.740341989,0
72,192,11,75,13,1,0,88,6,1,3,2,2,0,-8,0,8.37,8.37,25000,125809,4,26813.835028791,0,100.0,0.0,1,4,2,44,7000.0,0.0,1,0.044957522,0
91,323,34,164,15,0,0,100,-7,0,2,1,1,1,35,0,29.25,29.25,25000,719119,1,1611.82,3,100.0,24045.67,0,18,5,50,6150.0,2.0,3,0.207974003,0
82,178,7,70,24,1,0,89,40,2,1,2,2,12,84,0,5.3,5.3,36000,174200,1,2223.06,1,92.3,34216.81,0,11,2,61,2571.0,0.0,0,0.820771298,0
63,219,2,69,44,1,1,100,-7,3,1,2,2,10,28,2,1.0,0.0,40000,40506,1,3740.47,0,100.0,37018.15,0,5,1,47,2244.0,3.0,0,0.900041649,0
83,155,9,84,22,0,0,100,-7,1,-8,0,0,4,74,0,4.46,4.46,40000,1240500,0,3857.0,1,100.0,38207.91,0,23,5,57,17300.0,1.0,2,0.880699702,0
82,418,9,58,21,0,0,100,-7,1,1,2,2,5,-8,0,20.98,20.98,16175,114482,2,665.69,0,100.0,15896.16,1,4,2,37,3800.0,1.0,1,0.0,0
74,247,8,94,13,5,2,72,53,2,-8,0,0,37,-8,0,13.63,13.63,6250,37700,1,600.88,0,100.0,5796.96,0,5,2,62,4141.0,0.0,0,0.000918349,0
52,266,2,103,18,5,5,76,2,4,7,0,0,52,46,1,13.23,13.23,16000,30977,1,1757.88,0,100.0,15000.36,0,13,3,48,0.0,0.0,0,0.9999999,0
84,238,4,121,15,0,0,100,-7,1,0,2,2,26,-8,0,7.78,7.78,5000,261021,2,320.86,1,93.8,4762.84,0,9,6,46,7667.0,2.0,2,0.061651145,0
70,137,32,87,18,0,0,95,4,0,-8,0,0,10,-8,0,8.95,8.95,10000,38365,1,1845.01,0,91.3,8519.29,0,8,5,67,0.0,0.0,1,0.063401978,0
81,229,7,82,32,0,0,100,-7,2,11,0,0,9,54,0,7.96,7.96,5000,5600,0,535.74,0,100.0,4668.6,0,5,5,51,10416.0,0.0,1,0.006324305,0
55,337,8,53,25,1,0,81,19,1,5,0,0,25,100,2,25.86,25.86,32150,101900,4,2915.89,1,100.0,30615.11,0,9,6,65,6650.0,0.0,1,0.49361757,0
87,-8,24,108,29,0,0,100,-7,0,4,5,5,5,63,0,10.23,10.23,10000,311002,0,943.23,4,70.6,9247.92,2,13,4,65,0.0,0.0,0,0.002938875,0
68,269,8,87,26,0,0,85,8,3,5,0,0,39,81,1,12.24,12.24,7500,272878,20,695.19,0,100.0,6935.94,0,7,2,33,1.0,3.0,1,0.256511611,0
85,371,1,141,24,0,0,100,-7,2,-8,0,0,14,56,1,1.07,1.07,6500,7000,0,417.13,0,100.0,6191.69,0,9,1,39,700.0,0.0,0,0.541458541,0
87,220,22,143,28,0,0,100,-7,0,-8,0,0,13,-8,0,18.77,18.77,3700,38600,1,568.92,0,100.0,3233.42,0,6,3,49,0.0,0.0,0,0.193403298,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,11.63,11.63,22425,821171,9,2436.12,1,100.0,21555.94,0,13,12,52,6667.0,3.0,1,0.096532742,0
76,404,7,125,27,1,0,97,69,2,4,1,1,11,-8,2,9.22,9.22,9000,29100,0,1189.56,0,100.0,8151.53,0,11,6,55,9083.0,0.0,4,0.9999999,0
84,311,10,85,26,0,0,100,-7,1,0,0,0,8,23,0,8.24,8.24,35000,446000,0,5935.86,1,91.7,30890.38,0,10,4,66,0.0,0.0,1,0.041936689,0
57,298,4,58,47,1,0,92,1,5,0,1,1,51,77,1,18.22,18.22,3500,71380,3,425.26,2,100.0,3141.78,0,12,4,45,13000.0,3.0,1,0.067077344,0
85,192,2,86,25,0,0,100,-7,2,-7,1,1,28,68,0,8.12,8.12,8000,39732,1,1067.14,1,87.5,7245.7,1,10,7,77,3750.0,0.0,1,0.027679262,0
80,49,7,27,7,0,0,100,-7,1,1,1,1,0,82,0,7.08,7.08,10000,109225,0,1235.25,1,100.0,8905.09,0,9,5,66,0.0,0.0,0,0.038056868,0
86,139,112,126,2,0,0,100,-7,0,-7,0,0,12,-8,0,14.46,14.46,25000,249437,2,1518.6,3,100.0,23738.83,0,14,3,47,3750.0,1.0,1,0.001128996,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,10.67,0.0,1000,112800,1,124.88,2,100.0,900.26,0,11,1,52,13333.0,3.0,1,0.989440422,0
86,241,4,79,25,0,0,100,-7,2,0,2,2,2,-8,0,14.89,14.89,7200,27954,2,1190.75,0,77.8,6347.28,0,3,2,28,2062.0,1.0,0,0.557020722,0
76,261,8,86,18,0,0,89,6,2,-7,0,0,24,-8,0,8.26,0.0,10000,17188,1,924.58,3,91.7,9528.72,1,8,2,36,4975.0,0.0,0,0.9999999,0
-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,27.19,0.0,32000,233003,1,1308.41,0,100.0,31157.7,0,9,5,42,0.0,0.0,2,0.033292159,0
84,347,5,75,25,0,0,100,-7,3,4,1,1,2,81,0,4.27,4.27,9600,17200,0,977.82,0,100.0,8944.74,0,4,4,65,0.0,0.0,1,0.0,0
87,327,6,117,19,0,0,96,-7,3,5,0,0,9,-8,0,34.68,34.68,20975,53144,2,3752.56,0,100.0,18691.0,0,8,3,25,2400.0,0.0,0,0.199026172,0
70,232,5,69,23,0,0,100,-7,3,4,2,2,55,-8,3,15.25,15.25,15000,20594,2,923.23,0,100.0,14768.1,0,4,3,77,0.0,0.0,0,0.018380077,0
72,214,2,81,60,1,1,95,32,3,0,2,2,13,63,0,19.49,19.49,4000,33800,0,658.87,0,100.0,3526.26,0,9,4,58,17550.0,0.0,5,0.064351427,0
89,351,5,79,12,0,0,100,-7,2,0,0,0,4,85,0,10.65,0.0,6000,14500,0,580.84,0,100.0,5568.11,0,12,3,87,3501.0,0.0,0,0.01355405,0
91,290,6,111,12,0,0,100,-7,1,-7,1,1,0,-8,0,17.27,17.27,9000,275062,2,817.11,4,100.0,8303.5,0,23,9,72,5108.0,0.0,1,0.497635623,0
71,439,1,186,19,1,1,100,-7,1,6,0,0,3,-8,0,16.23,16.23,15000,25300,0,2430.55,0,100.0,13052.07,0,7,4,76,0.0,0.0,0,0.020706212,0
69,175,6,56,17,2,1,90,11,3,1,1,1,16,92,0,8.69,8.69,10000,49810,2,1135.02,3,100.0,9385.03,1,18,6,26,5260.0,0.0,0,0.138210448,0
68,89,13,52,10,1,0,73,10,0,7,0,0,0,71,0,32.25,32.25,16800,79907,8,1691.78,0,100.0,16086.82,0,15,8,55,2960.0,1.0,1,0.000491211,0
70,234,10,93,27,0,0,89,12,1,0,2,2,51,100,2,32.86,32.86,10000,115494,2,1595.01,1,100.0,8773.94,1,21,7,75,0.0,0.0,2,0.9999999,0
